2	0.40666666666666595	0.03590109871423978	0.6	0.4
3	0.41999999999999943	0.06000000000000456	0.6	0.4
4	0.4266666666666662	0.06798692684790747	0.6	0.4
5	0.44444444444444414	0.08314794192831144	0.6	0.4
6	0.46222222222222187	0.09258962958222243	0.6	0.4
7	0.47111111111111076	0.09573626323794852	0.6	0.4
8	0.47333333333333305	0.0963788819653408	0.6	0.4
9	0.4777777777777775	0.09749960430435801	0.6	0.4
10	0.48444444444444423	0.09878271453730252	0.6	0.4
11	0.4866666666666664	0.0991071249821244	0.6	0.4
12	0.4777777777777775	0.09749960430435801	0.6	0.4
13	0.4799999999999997	0.09797958971132839	0.6	0.4
14	0.48444444444444423	0.09878271453730252	0.6	0.4
15	0.4777777777777775	0.09749960430435788	0.6	0.4
16	0.4677777777777774	0.10309410779345624	0.6	0.1
17	0.4588888888888886	0.11244202895956404	0.6	0.0
18	0.4566666666666663	0.11160446028522324	0.6	0.0
19	0.453333333333333	0.12578641509408944	0.6	0.0
20	0.4399999999999996	0.13063945294843746	0.6	0.0
21	0.43555555555555514	0.1285051759537878	0.6	0.0
22	0.4633333333333329	0.1015983376941899	0.6	0.1
23	0.4544444444444441	0.1221666540346629	0.6	0.0
24	0.4455555555555553	0.13917304265722338	0.6	0.0
25	0.4488888888888886	0.13436636851405398	0.6	0.0
26	0.4488888888888886	0.12404698432847089	0.6	0.0
27	0.4522222222222221	0.1416002022736928	0.6	0.0
28	0.4555555555555555	0.1461438493107324	0.6	0.0
29	0.4511111111111109	0.14471769026813336	0.6	0.0
30	0.45777777777777773	0.13741888741102498	0.6	0.0
31	0.4433333333333333	0.16468825769380832	0.6	0.0
32	0.4322222222222221	0.16854130900021588	0.6	0.0
33	0.44666666666666655	0.1606929439092529	0.6	0.0
34	0.43111111111111095	0.17866445548659393	0.6	0.0
35	0.42888888888888876	0.18513925356303187	0.6	0.0
36	0.4577777777777777	0.15561903466676985	0.6	0.0
37	0.4599999999999999	0.14966629547095786	0.6	0.0
38	0.4577777777777777	0.14905463411319123	0.6	0.0
39	0.441111111111111	0.16390677868460937	0.6	0.0
40	0.41888888888888876	0.18552894020696908	0.6	0.0
41	0.41111111111111104	0.19347376764159044	0.6	0.0
42	0.4099999999999999	0.2022374841615668	0.6	0.0
43	0.4033333333333332	0.2057236549894598	0.6	0.0
44	0.38555555555555543	0.21579883179125225	0.6	0.0
45	0.3777777777777776	0.2091133545752841	0.6	0.0
46	0.36222222222222206	0.2183665510495691	0.6	0.0
47	0.3488888888888888	0.22766663955316807	0.6	0.0
